match_id,batting_team,bowling_team,city,current_score,balls_left,wickets_left,crr,last_five,runs_x
548,England,Sri Lanka,Kandy,137,4,1,7.086206896551724,31.0,146
908,Sri Lanka,England,Pallekele,58,71,9,7.1020408163265305,34.0,169
1018,South Africa,New Zealand,Chittagong,46,75,7,6.133333333333334,31.0,170
61,Pakistan,West Indies,Lauderhill,62,52,6,5.470588235294118,35.0,133
822,India,Sri Lanka,St Lucia,98,49,8,8.28169014084507,33.0,163
174,Sri Lanka,Bangladesh,Colombo,48,78,7,6.857142857142857,27.0,132
722,New Zealand,England,Durban,113,32,5,7.704545454545454,54.0,164
734,India,Australia,Melbourne,43,62,5,4.448275862068965,22.0,74
954,Australia,Pakistan,Dubai,142,29,7,9.362637362637363,32.0,168
845,England,Pakistan,Dubai,44,73,9,5.617021276595745,34.0,148
548,England,Sri Lanka,Kandy,94,42,6,7.230769230769231,45.0,146
1089,England,Pakistan,Dubai,41,81,7,6.3076923076923075,30.0,160
11,New Zealand,Bangladesh,Mount Maunganui,150,19,7,8.910891089108912,73.0,194
60,Pakistan,West Indies,Lauderhill,55,75,9,7.333333333333333,31.0,178
753,Australia,New Zealand,Sydney,104,32,7,7.090909090909091,39.0,150
736,Australia,India,Mumbai,120,23,6,7.422680412371134,32.0,166
1161,Pakistan,India,Mirpur,48,58,4,4.645161290322581,16.0,83
776,England,West Indies,London,114,32,7,7.7727272727272725,32.0,161
817,England,South Africa,Barbados,57,87,9,10.363636363636363,53.0,168
818,West Indies,India,Barbados,141,17,8,8.21359223300971,60.0,169
1039,Bangladesh,Sri Lanka,Chittagong,102,13,2,5.719626168224299,32.0,120
560,India,England,Mumbai,145,48,8,12.083333333333334,67.0,253
811,Australia,Bangladesh,Barbados,58,54,5,5.2727272727272725,23.0,141
988,Sri Lanka,Pakistan,Dubai,88,33,6,6.068965517241379,27.0,145
1139,India,West Indies,Mumbai,62,76,9,8.454545454545455,49.0,192
880,West Indies,England,London,53,80,9,7.95,48.0,125
945,New Zealand,South Africa,Durban,64,38,2,4.682926829268292,28.0,86
955,Australia,Sri Lanka,Sydney,118,17,7,6.87378640776699,46.0,137
999,West Indies,New Zealand,Wellington,145,9,5,7.837837837837838,54.0,159
273,New Zealand,Australia,Mount Maunganui,45,86,7,7.9411764705882355,41.0,181
697,Sri Lanka,England,Southampton,84,59,6,8.262295081967213,30.0,163
1089,England,Pakistan,Dubai,160,1,6,8.067226890756302,60.0,160
732,India,Pakistan,Johannesburg,130,13,6,7.289719626168225,32.0,157
1048,South Africa,West Indies,Durban,63,82,10,9.947368421052632,54.0,195
1170,Australia,Sri Lanka,Pallekele,159,38,8,11.634146341463415,61.0,263
977,Australia,England,Sydney,51,76,9,6.954545454545454,40.0,195
806,India,South Africa,St Lucia,143,16,7,8.25,49.0,186
852,New Zealand,Sri Lanka,Lauderhill,83,32,5,5.659090909090909,29.0,120
1036,South Africa,Pakistan,Johannesburg,55,87,10,10.0,50.0,153
279,West Indies,New Zealand,Auckland,58,63,7,6.105263157894737,30.0,164
1030,Sri Lanka,New Zealand,Chittagong,65,53,7,5.82089552238806,29.0,119
793,South Africa,England,Centurion,222,10,5,12.10909090909091,51.0,241
901,South Africa,Pakistan,Colombo,93,23,6,5.752577319587629,39.0,133
960,West Indies,Bangladesh,Mirpur,49,77,8,6.837209302325581,33.0,197
959,New Zealand,Sri Lanka,Pallekele,28,64,5,3.0,16.0,74
275,New Zealand,Australia,Mount Maunganui,111,34,5,7.744186046511628,34.0,156
1113,South Africa,Sri Lanka,Cape Town,90,52,9,7.9411764705882355,38.0,169
273,New Zealand,Australia,Mount Maunganui,52,81,7,8.0,46.0,181
485,Sri Lanka,England,Kandy,104,58,9,10.064516129032258,48.0,189
381,Pakistan,India,Dubai,155,7,5,8.230088495575222,40.0,171
484,Sri Lanka,England,Kandy,122,35,4,8.611764705882353,38.0,133
1014,Sri Lanka,South Africa,Chittagong,55,80,8,8.25,35.0,165
1050,England,New Zealand,Manchester,141,29,6,9.296703296703297,54.0,191
1063,Pakistan,Bangladesh,Mirpur,139,2,6,7.067796610169491,40.0,141
750,South Africa,Australia,Centurion,92,36,7,6.571428571428571,26.0,156
1023,Australia,West Indies,Mirpur,164,7,3,8.70796460176991,50.0,178
724,Sri Lanka,Bangladesh,Johannesburg,111,16,5,6.403846153846154,27.0,147
694,Australia,New Zealand,Auckland,127,39,6,9.407407407407407,53.0,214
1170,Australia,Sri Lanka,Pallekele,98,68,9,11.307692307692308,56.0,263
1168,Bangladesh,India,Mirpur,59,71,8,7.224489795918367,41.0,120
720,South Africa,England,Cape Town,55,69,7,6.470588235294118,28.0,154
411,South Africa,Pakistan,Lahore,75,43,3,5.8441558441558445,22.0,110
976,England,Australia,Melbourne,130,0,2,6.5,34.0,130
1131,India,Bangladesh,Bangalore,35,87,10,6.363636363636363,32.0,146
998,New Zealand,West Indies,Auckland,104,43,5,8.103896103896103,43.0,189
13,South Africa,England,Southampton,84,36,7,6.0,29.0,142
1036,South Africa,Pakistan,Johannesburg,70,76,10,9.545454545454545,49.0,153
1087,India,Australia,Melbourne,82,67,10,9.283018867924529,53.0,184
763,Australia,Sri Lanka,Nottingham,159,0,1,7.95,65.0,159
902,India,Australia,Colombo,128,8,4,6.857142857142857,37.0,140
718,New Zealand,India,Johannesburg,40,89,9,7.741935483870968,38.0,190
988,Sri Lanka,Pakistan,Dubai,84,39,7,6.222222222222222,28.0,145
1162,Bangladesh,Sri Lanka,Mirpur,56,61,7,5.694915254237288,30.0,147
13,South Africa,England,Southampton,47,78,7,6.714285714285714,29.0,142
1013,Pakistan,India,Mirpur,77,46,7,6.243243243243243,33.0,130
828,New Zealand,Australia,Wellington,103,27,6,6.645161290322581,50.0,118
793,South Africa,England,Centurion,138,54,10,12.545454545454545,69.0,241
867,Australia,South Africa,Johannesburg,21,89,8,4.064516129032258,20.0,147
13,South Africa,England,Southampton,79,39,7,5.851851851851852,24.0,142
816,New Zealand,Pakistan,Barbados,87,39,6,6.444444444444445,30.0,133
738,West Indies,South Africa,Johannesburg,85,29,4,5.604395604395604,36.0,131
1049,New Zealand,Pakistan,Dubai,56,67,7,6.339622641509434,36.0,135
736,Australia,India,Mumbai,149,11,6,8.20183486238532,39.0,166
484,Sri Lanka,England,Kandy,51,88,9,9.5625,41.0,133
1061,New Zealand,South Africa,Durban,77,64,9,8.25,40.0,151
29,New Zealand,Australia,Auckland,86,70,10,10.32,49.0,243
525,West Indies,England,Mumbai,41,93,8,9.11111111111111,41.0,196
751,Australia,South Africa,Melbourne,98,62,8,10.137931034482758,45.0,182
776,England,West Indies,London,137,14,5,7.754716981132075,33.0,161
384,Pakistan,Bangladesh,Dubai,71,41,5,5.3924050632911396,36.0,135
806,India,South Africa,St Lucia,80,54,8,7.2727272727272725,44.0,186
1043,South Africa,West Indies,Johannesburg,161,35,6,11.364705882352942,48.0,231
1095,England,Pakistan,Manchester,105,29,5,6.923076923076923,26.0,135
876,South Africa,New Zealand,Auckland,132,31,4,8.898876404494382,54.0,165
867,Australia,South Africa,Johannesburg,83,41,6,6.30379746835443,34.0,147
560,India,England,Mumbai,212,16,6,12.23076923076923,59.0,253
1102,West Indies,Sri Lanka,Colombo,150,7,4,7.964601769911504,38.0,162
904,West Indies,Sri Lanka,Pallekele,20,87,8,3.6363636363636362,20.0,129
172,Bangladesh,Sri Lanka,Kandy,112,26,6,7.148936170212766,31.0,154
980,England,West Indies,Barbados,129,19,5,7.663366336633663,27.0,165
905,South Africa,Australia,Colombo,48,75,7,6.4,33.0,146
1054,South Africa,Australia,Melbourne,98,3,3,5.0256410256410255,29.0,101
888,West Indies,Bangladesh,Mirpur,70,54,8,6.363636363636363,23.0,132
62,Pakistan,West Indies,Lauderhill,90,52,10,7.9411764705882355,40.0,189
771,India,West Indies,London,135,11,5,7.431192660550459,60.0,153
276,England,New Zealand,Christchurch,85,42,5,6.538461538461538,21.0,153
1027,Pakistan,Bangladesh,Mirpur,47,89,9,9.096774193548388,46.0,190
765,South Africa,New Zealand,London,35,90,10,7.0,35.0,128
804,Pakistan,Bangladesh,St Lucia,159,9,7,8.594594594594595,41.0,172
884,Sri Lanka,Pakistan,Abu Dhabi,83,67,8,9.39622641509434,41.0,141
956,Sri Lanka,Australia,Melbourne,28,92,9,6.0,25.0,161
812,Pakistan,England,Barbados,41,86,9,7.235294117647059,34.0,147
385,India,Sri Lanka,Dubai,194,1,5,9.781512605042018,36.0,202
738,West Indies,South Africa,Johannesburg,42,69,7,4.9411764705882355,18.0,131
412,South Africa,Pakistan,Lahore,75,53,6,6.7164179104477615,52.0,139
880,West Indies,England,London,103,31,7,6.943820224719101,37.0,125
1003,New Zealand,Sri Lanka,Pallekele,55,65,7,6.0,33.0,142
553,West Indies,South Africa,Ahmedabad,140,18,3,8.235294117647058,50.0,176
950,New Zealand,England,Hamilton,179,3,5,9.179487179487179,54.0,192
732,India,Pakistan,Johannesburg,70,58,8,6.774193548387097,30.0,157
1090,England,Pakistan,Dubai,140,16,5,8.076923076923077,36.0,172
836,Sri Lanka,India,Nagpur,195,6,6,10.263157894736842,61.0,215
1131,India,Bangladesh,Bangalore,45,79,9,6.585365853658536,36.0,146
1048,South Africa,West Indies,Durban,89,69,10,10.470588235294118,57.0,195
22,West Indies,Pakistan,Dubai,70,31,2,4.719101123595506,24.0,115
979,England,West Indies,Barbados,127,16,6,7.326923076923077,38.0,152
374,Bangladesh,Sri Lanka,Abu Dhabi,34,80,7,5.1,34.0,139
740,England,New Zealand,Christchurch,77,68,6,8.884615384615385,46.0,193
877,India,England,Kolkata,66,54,6,6.0,34.0,120
701,Australia,England,Sydney,50,91,9,10.344827586206897,50.0,221
862,India,England,Manchester,127,32,5,8.659090909090908,49.0,165
551,Pakistan,England,Kandy,65,68,8,7.5,36.0,164
950,New Zealand,England,Hamilton,84,60,9,8.4,37.0,192
881,West Indies,England,London,43,65,7,4.6909090909090905,23.0,113
1054,South Africa,Australia,Melbourne,99,2,3,5.033898305084746,28.0,101
703,Sri Lanka,New Zealand,Auckland,102,21,2,6.181818181818182,41.0,115
13,South Africa,England,Southampton,53,73,7,6.76595744680851,27.0,142
1126,South Africa,England,Mumbai,131,52,8,11.558823529411764,43.0,229
895,Pakistan,New Zealand,Pallekele,177,0,5,8.85,46.0,177
1044,Pakistan,Australia,Dubai,90,9,1,4.864864864864865,31.0,96
412,South Africa,Pakistan,Lahore,62,59,6,6.098360655737705,43.0,139
624,Pakistan,Australia,Lahore,194,4,5,10.03448275862069,61.0,207
159,Pakistan,Bangladesh,Lahore,73,70,7,8.76,53.0,201
919,West Indies,Australia,St Lucia,137,13,5,7.682242990654205,62.0,150
23,Pakistan,West Indies,Dubai,91,41,7,6.9113924050632916,32.0,160
1064,Pakistan,Sri Lanka,Colombo,127,24,7,7.9375,44.0,175
702,New Zealand,Sri Lanka,Wellington,90,65,8,9.818181818181818,41.0,162
1140,England,West Indies,Kolkata,31,86,7,5.470588235294118,29.0,155
919,West Indies,Australia,St Lucia,134,18,5,7.882352941176471,62.0,150
172,Bangladesh,Sri Lanka,Kandy,145,5,5,7.565217391304348,47.0,154
978,West Indies,England,Barbados,76,63,9,8.0,36.0,170
753,Australia,New Zealand,Sydney,68,59,7,6.688524590163935,27.0,150
819,Australia,Sri Lanka,Barbados,110,20,5,6.6,36.0,168
25,New Zealand,Australia,Sydney,62,42,5,4.769230769230769,22.0,117
556,Pakistan,Sri Lanka,Kandy,77,73,10,9.829787234042554,51.0,212
381,Pakistan,India,Dubai,109,43,8,8.493506493506494,33.0,171
853,New Zealand,Sri Lanka,Lauderhill,67,37,4,4.843373493975903,28.0,81
987,South Africa,Pakistan,Dubai,68,58,9,6.580645161290323,26.0,150
797,New Zealand,Sri Lanka,Colombo,30,86,8,5.294117647058823,26.0,141
1014,Sri Lanka,South Africa,Chittagong,68,73,8,8.680851063829786,38.0,165
769,England,South Africa,Nottingham,88,33,4,6.068965517241379,42.0,111
1016,Pakistan,Australia,Mirpur,113,49,8,9.549295774647888,64.0,191
935,India,Sri Lanka,Pallekele,152,4,7,7.862068965517241,40.0,155
844,Pakistan,England,Dubai,26,83,8,4.216216216216216,21.0,129
999,West Indies,New Zealand,Wellington,67,57,6,6.380952380952381,30.0,159
860,Pakistan,New Zealand,Christchurch,81,69,10,9.529411764705882,47.0,183
1036,South Africa,Pakistan,Johannesburg,145,3,3,7.435897435897436,38.0,153
828,New Zealand,Australia,Wellington,65,44,6,5.131578947368421,29.0,118
29,New Zealand,Australia,Auckland,77,77,10,10.744186046511627,48.0,243
1062,New Zealand,South Africa,Centurion,81,62,8,8.379310344827585,36.0,177
776,England,West Indies,London,43,90,9,8.6,43.0,161
791,Sri Lanka,India,Colombo,160,13,6,8.97196261682243,53.0,171
834,Pakistan,New Zealand,Dubai,138,8,4,7.392857142857143,29.0,161
1020,West Indies,Bangladesh,Mirpur,146,14,8,8.264150943396226,44.0,171
695,South Africa,New Zealand,Johannesburg,66,78,10,9.428571428571429,40.0,133
716,New Zealand,Sri Lanka,Johannesburg,146,14,5,8.264150943396226,44.0,164
720,South Africa,England,Cape Town,41,90,8,8.2,40.0,154
827,Bangladesh,New Zealand,Hamilton,72,22,2,4.408163265306122,19.0,78
161,Bangladesh,Pakistan,Lahore,45,91,10,9.310344827586206,45.0,196
738,West Indies,South Africa,Johannesburg,95,20,4,5.7,38.0,131
21,West Indies,India,Lauderhill,91,51,6,7.913043478260869,37.0,143
723,Australia,Pakistan,Johannesburg,79,69,8,9.294117647058824,47.0,164
886,England,Pakistan,Dubai,135,10,4,7.363636363636363,35.0,150
737,New Zealand,South Africa,Johannesburg,96,25,4,6.063157894736842,26.0,129
745,Australia,West Indies,Barbados,78,66,7,8.666666666666666,36.0,97
731,India,Australia,Durban,96,41,8,7.291139240506329,55.0,188
1036,South Africa,Pakistan,Johannesburg,107,34,7,7.465116279069767,30.0,153
695,South Africa,New Zealand,Johannesburg,52,88,10,9.75,44.0,133
834,Pakistan,New Zealand,Dubai,129,22,5,7.8979591836734695,36.0,161
412,South Africa,Pakistan,Lahore,95,33,4,6.551724137931035,41.0,139
804,Pakistan,Bangladesh,St Lucia,91,55,10,8.4,45.0,172
888,West Indies,Bangladesh,Mirpur,68,58,8,6.580645161290323,33.0,132
1042,South Africa,West Indies,Cape Town,33,89,8,6.387096774193548,32.0,165
548,England,Sri Lanka,Kandy,124,17,4,7.223300970873787,41.0,146
558,West Indies,India,Kolkata,55,79,10,8.048780487804878,46.0,195
747,Australia,England,Manchester,77,43,7,6.0,23.0,145
280,New Zealand,West Indies,Auckland,58,73,9,7.404255319148936,35.0,207
876,South Africa,New Zealand,Auckland,142,13,3,7.962616822429907,21.0,165
381,Pakistan,India,Dubai,38,91,9,7.862068965517241,38.0,171
751,Australia,South Africa,Melbourne,179,5,3,9.339130434782609,37.0,182
960,West Indies,Bangladesh,Mirpur,161,10,6,8.781818181818181,53.0,197
61,Pakistan,West Indies,Lauderhill,120,14,3,6.7924528301886795,44.0,133
852,New Zealand,Sri Lanka,Lauderhill,112,7,4,5.946902654867257,34.0,120
539,Australia,Sri Lanka,Kandy,138,34,6,9.627906976744185,29.0,181
932,West Indies,New Zealand,Lauderhill,139,18,6,8.176470588235293,50.0,177
976,England,Australia,Melbourne,87,45,4,6.96,29.0,130
806,India,South Africa,St Lucia,49,70,8,5.88,30.0,186
1080,Australia,South Africa,Durban,149,10,3,8.127272727272727,45.0,157
955,Australia,Sri Lanka,Sydney,32,80,8,4.8,24.0,137
384,Pakistan,Bangladesh,Dubai,120,10,2,6.545454545454546,49.0,135
813,South Africa,New Zealand,Barbados,61,65,8,6.654545454545454,28.0,170
953,Pakistan,Australia,Dubai,117,23,7,7.237113402061856,42.0,151
800,West Indies,Australia,Sydney,79,44,4,6.2368421052631575,32.0,138
811,Australia,Bangladesh,Barbados,85,27,4,5.483870967741935,28.0,141
1055,South Africa,Australia,Sydney,128,17,6,7.456310679611651,35.0,145
723,Australia,Pakistan,Johannesburg,95,50,6,8.142857142857142,28.0,164
61,Pakistan,West Indies,Lauderhill,60,53,6,5.373134328358209,35.0,133
792,England,South Africa,Johannesburg,181,6,4,9.526315789473685,41.0,202
623,Pakistan,Australia,Lahore,73,82,8,11.526315789473685,60.0,198
770,Sri Lanka,Pakistan,London,120,30,7,8.0,33.0,150
1168,Bangladesh,India,Mirpur,68,59,7,6.688524590163935,37.0,120
770,Sri Lanka,Pakistan,London,104,40,8,7.8,23.0,150
731,India,Australia,Durban,47,70,8,5.64,36.0,188
704,South Africa,India,Johannesburg,114,11,4,6.275229357798165,38.0,126
555,New Zealand,England,Colombo,144,10,4,7.8545454545454545,24.0,159
797,New Zealand,Sri Lanka,Colombo,133,8,4,7.125,39.0,141
871,Australia,India,Melbourne,40,86,8,7.0588235294117645,33.0,131
798,New Zealand,Sri Lanka,Colombo,63,73,10,8.042553191489361,42.0,170
792,England,South Africa,Johannesburg,87,60,7,8.7,41.0,202
412,South Africa,Pakistan,Lahore,69,55,6,6.369230769230769,47.0,139
559,South Africa,New Zealand,Kolkata,126,19,5,7.485148514851486,41.0,169
549,South Africa,India,Ahmedabad,187,0,3,9.35,43.0,187
1089,England,Pakistan,Dubai,45,74,7,5.869565217391305,27.0,160
792,England,South Africa,Johannesburg,114,44,7,9.0,48.0,202
717,Bangladesh,South Africa,Cape Town,101,57,5,9.619047619047619,36.0,144
961,India,Pakistan,Bangalore,104,32,7,7.090909090909091,30.0,133
1087,India,Australia,Melbourne,184,0,7,9.2,50.0,184
62,Pakistan,West Indies,Lauderhill,75,62,10,7.758620689655173,45.0,189
1001,Sri Lanka,England,London,180,3,4,9.23076923076923,65.0,183
702,New Zealand,Sri Lanka,Wellington,94,64,8,10.071428571428571,43.0,162
759,India,Bangladesh,Nottingham,159,9,6,8.594594594594595,49.0,180
1052,New Zealand,Pakistan,Dubai,130,7,3,6.902654867256637,45.0,144
772,South Africa,West Indies,London,136,33,8,9.379310344827585,53.0,183
1131,India,Bangladesh,Bangalore,104,32,7,7.090909090909091,47.0,146
898,Bangladesh,Pakistan,Pallekele,107,46,8,8.675675675675675,40.0,175
738,West Indies,South Africa,Johannesburg,50,56,7,4.6875,19.0,131
275,New Zealand,Australia,Mount Maunganui,77,59,6,7.573770491803279,35.0,156
1002,New Zealand,Bangladesh,Mirpur,128,42,8,9.846153846153847,51.0,204
903,New Zealand,England,Pallekele,58,58,7,5.612903225806452,28.0,148
911,Sri Lanka,Pakistan,Colombo,81,45,9,6.48,40.0,139
1164,Sri Lanka,India,Mirpur,53,56,7,4.96875,23.0,138
1023,Australia,West Indies,Mirpur,75,66,7,8.333333333333334,40.0,178
485,Sri Lanka,England,Kandy,141,27,6,9.096774193548388,35.0,189
980,England,West Indies,Barbados,112,42,8,8.615384615384615,33.0,165
1089,England,Pakistan,Dubai,79,52,7,6.970588235294118,38.0,160
902,India,Australia,Colombo,85,42,5,6.538461538461538,25.0,140
1031,Bangladesh,Australia,Mirpur,99,39,8,7.333333333333333,46.0,153
537,India,Pakistan,Colombo,125,36,8,8.928571428571429,36.0,175
1099,Pakistan,New Zealand,Hamilton,118,28,7,7.695652173913044,52.0,168
952,Australia,Pakistan,Dubai,32,84,8,5.333333333333333,23.0,89
880,West Indies,England,London,65,61,8,6.610169491525424,22.0,125
384,Pakistan,Bangladesh,Dubai,21,89,8,4.064516129032258,21.0,135
723,Australia,Pakistan,Johannesburg,101,42,6,7.769230769230769,22.0,164
860,Pakistan,New Zealand,Christchurch,141,16,5,8.134615384615385,42.0,183
22,West Indies,Pakistan,Dubai,114,3,1,5.846153846153846,43.0,115
761,England,Pakistan,London,131,37,7,9.46987951807229,43.0,185
740,England,New Zealand,Christchurch,187,4,4,9.672413793103448,64.0,193
854,Pakistan,South Africa,Abu Dhabi,114,7,4,6.053097345132743,42.0,120
727,Sri Lanka,Australia,Cape Town,39,66,5,4.333333333333333,20.0,101
716,New Zealand,Sri Lanka,Johannesburg,148,12,5,8.222222222222221,44.0,164
552,New Zealand,Sri Lanka,Colombo,74,65,8,8.072727272727272,40.0,168
1033,Sri Lanka,West Indies,Mirpur,74,54,7,6.7272727272727275,26.0,160
720,South Africa,England,Cape Town,53,73,7,6.76595744680851,30.0,154
174,Sri Lanka,Bangladesh,Colombo,68,52,5,6.0,26.0,132
909,Pakistan,Australia,Colombo,115,23,6,7.11340206185567,39.0,149
986,Pakistan,South Africa,Dubai,82,12,3,4.555555555555555,22.0,98
558,West Indies,India,Kolkata,163,18,6,9.588235294117647,52.0,195
912,West Indies,Australia,Colombo,64,68,8,7.384615384615385,41.0,205
25,New Zealand,Australia,Sydney,27,88,7,5.0625,21.0,117
28,New Zealand,England,Wellington,100,53,9,8.955223880597014,49.0,196
1102,West Indies,Sri Lanka,Colombo,71,73,8,9.063829787234043,56.0,162
819,Australia,Sri Lanka,Barbados,98,32,5,6.681818181818182,36.0,168
937,India,England,Mumbai,114,30,5,7.6,28.0,177
959,New Zealand,Sri Lanka,Pallekele,24,70,6,2.88,14.0,74
881,West Indies,England,London,80,19,6,4.752475247524752,27.0,113
791,Sri Lanka,India,Colombo,136,23,7,8.412371134020619,49.0,171
753,Australia,New Zealand,Sydney,129,14,5,7.30188679245283,45.0,150
1038,Sri Lanka,Bangladesh,Chittagong,127,24,4,7.9375,31.0,168
1167,Sri Lanka,Pakistan,Mirpur,86,52,10,7.588235294117647,41.0,150
1024,Bangladesh,India,Mirpur,56,59,7,5.508196721311475,34.0,138
999,West Indies,New Zealand,Wellington,64,65,8,6.9818181818181815,38.0,159
823,West Indies,Australia,St Lucia,50,77,8,6.976744186046512,28.0,105
881,West Indies,England,London,42,69,8,4.9411764705882355,23.0,113
858,Pakistan,New Zealand,Auckland,111,15,2,6.3428571428571425,26.0,143
702,New Zealand,Sri Lanka,Wellington,102,58,8,9.870967741935484,37.0,162
1061,New Zealand,South Africa,Durban,61,81,10,9.384615384615385,56.0,151
884,Sri Lanka,Pakistan,Abu Dhabi,81,69,8,9.529411764705882,45.0,141
835,Pakistan,New Zealand,Dubai,51,80,9,7.65,42.0,153
767,Sri Lanka,West Indies,Nottingham,164,20,8,9.84,42.0,192
2,Australia,Sri Lanka,Melbourne,105,33,8,7.241379310344827,37.0,168
887,England,Pakistan,Abu Dhabi,114,7,4,6.053097345132743,37.0,129
1037,Pakistan,South Africa,Cape Town,145,23,8,8.969072164948454,63.0,176
910,India,South Africa,Colombo,45,78,7,6.428571428571429,28.0,152
